"datetime","trend","stringency_index","inverse_stringency_index"
2020-09-02 00:00:00,45.2554483755477,50.93,49.07
2020-09-02 00:15:00,45.2652634393407,50.93,49.07
2020-09-02 00:30:00,45.2750785031336,50.93,49.07
2020-09-02 00:45:00,45.2848935669266,50.93,49.07
2020-09-02 01:00:00,45.2947086307196,50.93,49.07
2020-09-02 01:15:00,45.3045236945126,50.93,49.07
2020-09-02 01:30:00,45.3143387583056,50.93,49.07
2020-09-02 01:45:00,45.3241538220986,50.93,49.07
2020-09-02 02:00:00,45.3339688858916,50.93,49.07
2020-09-02 02:15:00,45.3437839496845,50.93,49.07
2020-09-02 02:30:00,45.3535990134775,50.93,49.07
2020-09-02 02:45:00,45.3634140772705,50.93,49.07
2020-09-02 03:00:00,45.3732291410635,50.93,49.07
2020-09-02 03:15:00,45.3830442048565,50.93,49.07
2020-09-02 03:30:00,45.3928592686495,50.93,49.07
2020-09-02 03:45:00,45.3996995488062,50.93,49.07
2020-09-02 04:00:00,45.4065398289629,50.93,49.07
2020-09-02 04:15:00,45.4133801091196,50.93,49.07
2020-09-02 04:30:00,45.4202203892763,50.93,49.07
2020-09-02 04:45:00,45.4270606694331,50.93,49.07
2020-09-02 05:00:00,45.4339009495898,50.93,49.07
2020-09-02 05:15:00,45.4407412297465,50.93,49.07
2020-09-02 05:30:00,45.4475815099032,50.93,49.07
2020-09-02 05:45:00,45.4544217900599,50.93,49.07
2020-09-02 06:00:00,45.4612620702166,50.93,49.07
2020-09-02 06:15:00,45.4681023503733,50.93,49.07
2020-09-02 06:30:00,45.4749426305301,50.93,49.07
2020-09-02 06:45:00,45.4817829106868,50.93,49.07
2020-09-02 07:00:00,45.4886231908435,50.93,49.07
2020-09-02 07:15:00,45.4954634710002,50.93,49.07
2020-09-02 07:30:00,45.5023037511569,50.93,49.07
2020-09-02 07:45:00,45.5091440313136,50.93,49.07
2020-09-02 08:00:00,45.5159843114703,50.93,49.07
2020-09-02 08:15:00,45.5228245916271,50.93,49.07
2020-09-02 08:30:00,45.5296648717838,50.93,49.07
2020-09-02 08:45:00,45.5365051519405,50.93,49.07
2020-09-02 09:00:00,45.5433454320972,50.93,49.07
2020-09-02 09:15:00,45.5501857122539,50.93,49.07
2020-09-02 09:30:00,45.5570259924106,50.93,49.07
