"datetime","trend","stringency_index","inverse_stringency_index"
2020-09-01 12:15:00,121.719656517887,50.93,49.07
2020-09-01 12:30:00,121.722729682617,50.93,49.07
2020-09-01 12:45:00,121.725802847348,50.93,49.07
2020-09-01 13:00:00,121.728876012079,50.93,49.07
2020-09-01 13:15:00,121.731949176809,50.93,49.07
2020-09-01 13:30:00,121.73502234154,50.93,49.07
2020-09-01 13:45:00,121.738095506271,50.93,49.07
2020-09-01 14:00:00,121.741168671001,50.93,49.07
2020-09-01 14:15:00,121.744241835732,50.93,49.07
2020-09-01 14:30:00,121.747315000463,50.93,49.07
2020-09-01 14:45:00,121.750388165193,50.93,49.07
2020-09-01 15:00:00,121.753461329924,50.93,49.07
2020-09-01 15:15:00,121.756534494655,50.93,49.07
2020-09-01 15:30:00,121.759607659385,50.93,49.07
2020-09-01 15:45:00,121.762680824116,50.93,49.07
2020-09-01 16:00:00,121.765753988847,50.93,49.07
2020-09-01 16:15:00,121.768827153577,50.93,49.07
2020-09-01 16:30:00,121.771900318308,50.93,49.07
2020-09-01 16:45:00,121.774973483039,50.93,49.07
2020-09-01 17:00:00,121.778046647769,50.93,49.07
2020-09-01 17:15:00,121.7811198125,50.93,49.07
2020-09-01 17:30:00,121.784192977231,50.93,49.07
2020-09-01 17:45:00,121.787266141961,50.93,49.07
2020-09-01 18:00:00,121.790339306692,50.93,49.07
2020-09-01 18:15:00,121.793412471423,50.93,49.07
2020-09-01 18:30:00,121.796485636153,50.93,49.07
2020-09-01 18:45:00,121.799558800884,50.93,49.07
2020-09-01 19:00:00,121.802631965615,50.93,49.07
2020-09-01 19:15:00,121.805705130345,50.93,49.07
2020-09-01 19:30:00,121.808778295076,50.93,49.07
2020-09-01 19:45:00,121.811851459807,50.93,49.07
2020-09-01 20:00:00,121.814924624537,50.93,49.07
2020-09-01 20:15:00,121.817997789268,50.93,49.07
2020-09-01 20:30:00,121.821070953999,50.93,49.07
2020-09-01 20:45:00,121.824144118729,50.93,49.07
2020-09-01 21:00:00,121.82721728346,50.93,49.07
2020-09-01 21:15:00,121.830290448191,50.93,49.07
2020-09-01 21:30:00,121.833363612921,50.93,49.07
2020-09-01 21:45:00,121.836436777652,50.93,49.07
2020-09-01 22:00:00,121.839509942383,50.93,49.07
2020-09-01 22:15:00,121.842583107113,50.93,49.07
2020-09-01 22:30:00,121.845656271844,50.93,49.07
2020-09-01 22:45:00,121.848729436575,50.93,49.07
2020-09-01 23:00:00,121.851802601305,50.93,49.07
2020-09-01 23:15:00,121.854875766036,50.93,49.07
2020-09-01 23:30:00,121.857948930767,50.93,49.07
2020-09-01 23:45:00,121.861022095497,50.93,49.07
2020-09-02 00:00:00,121.864095260228,50.93,49.07
2020-09-02 00:15:00,121.867168424959,50.93,49.07
2020-09-02 00:30:00,121.870241589689,50.93,49.07
2020-09-02 00:45:00,121.87331475442,50.93,49.07
2020-09-02 01:00:00,121.876387919151,50.93,49.07
2020-09-02 01:15:00,121.879461083881,50.93,49.07
2020-09-02 01:30:00,121.882534248612,50.93,49.07
2020-09-02 01:45:00,121.885607413343,50.93,49.07
2020-09-02 02:00:00,121.888680578073,50.93,49.07
2020-09-02 02:15:00,121.891753742804,50.93,49.07
2020-09-02 02:30:00,121.894826907535,50.93,49.07
2020-09-02 02:45:00,121.897900072265,50.93,49.07
2020-09-02 03:00:00,121.900973236996,50.93,49.07
2020-09-02 03:15:00,121.904046401727,50.93,49.07
2020-09-02 03:30:00,121.907119566457,50.93,49.07
2020-09-02 03:45:00,121.907307162607,50.93,49.07
2020-09-02 04:00:00,121.907494758758,50.93,49.07
2020-09-02 04:15:00,121.907682354908,50.93,49.07
2020-09-02 04:30:00,121.907869951058,50.93,49.07
2020-09-02 04:45:00,121.908057547208,50.93,49.07
2020-09-02 05:00:00,121.908245143358,50.93,49.07
2020-09-02 05:15:00,121.908432739508,50.93,49.07
2020-09-02 05:30:00,121.908620335659,50.93,49.07
2020-09-02 05:45:00,121.908807931809,50.93,49.07
2020-09-02 06:00:00,121.908995527959,50.93,49.07
2020-09-02 06:15:00,121.909183124109,50.93,49.07
2020-09-02 06:30:00,121.909370720259,50.93,49.07
2020-09-02 06:45:00,121.909558316409,50.93,49.07
2020-09-02 07:00:00,121.90974591256,50.93,49.07
2020-09-02 07:15:00,121.90993350871,50.93,49.07
2020-09-02 07:30:00,121.91012110486,50.93,49.07
2020-09-02 07:45:00,121.91030870101,50.93,49.07
2020-09-02 08:00:00,121.91049629716,50.93,49.07
2020-09-02 08:15:00,121.91068389331,50.93,49.07
2020-09-02 08:30:00,121.910871489461,50.93,49.07
2020-09-02 08:45:00,121.911059085611,50.93,49.07
2020-09-02 09:00:00,121.911246681761,50.93,49.07
2020-09-02 09:15:00,121.911434277911,50.93,49.07
2020-09-02 09:30:00,121.911621874061,50.93,49.07
2020-09-02 09:45:00,121.911809470212,50.93,49.07
2020-09-02 10:00:00,121.911997066362,50.93,49.07
2020-09-02 10:15:00,121.912184662512,50.93,49.07
2020-09-02 10:30:00,121.912372258662,50.93,49.07
2020-09-02 10:45:00,121.912559854812,50.93,49.07
2020-09-02 11:00:00,121.912747450962,50.93,49.07
2020-09-02 11:15:00,121.912935047113,50.93,49.07
2020-09-02 11:30:00,121.913122643263,50.93,49.07
2020-09-02 11:45:00,121.913310239413,50.93,49.07
2020-09-02 12:00:00,121.913497835563,50.93,49.07
2020-09-02 12:15:00,121.913685431713,50.93,49.07
2020-09-02 12:30:00,121.913873027863,50.93,49.07
2020-09-02 12:45:00,121.914060624014,50.93,49.07
2020-09-02 13:00:00,121.914248220164,50.93,49.07
2020-09-02 13:15:00,121.914435816314,50.93,49.07
2020-09-02 13:30:00,121.914623412464,50.93,49.07
2020-09-02 13:45:00,121.914811008614,50.93,49.07
2020-09-02 14:00:00,121.914998604764,50.93,49.07
2020-09-02 14:15:00,121.915186200915,50.93,49.07
2020-09-02 14:30:00,121.915373797065,50.93,49.07
2020-09-02 14:45:00,121.915561393215,50.93,49.07
2020-09-02 15:00:00,121.915748989365,50.93,49.07
2020-09-02 15:15:00,121.915936585515,50.93,49.07
2020-09-02 15:30:00,121.916124181665,50.93,49.07
2020-09-02 15:45:00,121.916311777816,50.93,49.07
2020-09-02 16:00:00,121.916499373966,50.93,49.07
2020-09-02 16:15:00,121.916686970116,50.93,49.07
2020-09-02 16:30:00,121.916874566266,50.93,49.07
2020-09-02 16:45:00,121.917062162416,50.93,49.07
2020-09-02 17:00:00,121.917249758566,50.93,49.07
2020-09-02 17:15:00,121.917437354717,50.93,49.07
2020-09-02 17:30:00,121.917624950867,50.93,49.07
2020-09-02 17:45:00,121.917812547017,50.93,49.07
2020-09-02 18:00:00,121.918000143167,50.93,49.07
2020-09-02 18:15:00,121.918187739317,50.93,49.07
2020-09-02 18:30:00,121.918375335467,50.93,49.07
2020-09-02 18:45:00,121.918562931618,50.93,49.07
2020-09-02 19:00:00,121.918750527768,50.93,49.07
2020-09-02 19:15:00,121.918938123918,50.93,49.07
2020-09-02 19:30:00,121.919125720068,50.93,49.07
2020-09-02 19:45:00,121.919313316218,50.93,49.07
2020-09-02 20:00:00,121.919500912368,50.93,49.07
2020-09-02 20:15:00,121.919688508519,50.93,49.07
2020-09-02 20:30:00,121.919876104669,50.93,49.07
2020-09-02 20:45:00,121.920063700819,50.93,49.07
2020-09-02 21:00:00,121.920251296969,50.93,49.07
2020-09-02 21:15:00,121.920438893119,50.93,49.07
2020-09-02 21:30:00,121.92062648927,50.93,49.07
2020-09-02 21:45:00,121.92081408542,50.93,49.07
2020-09-02 22:00:00,121.92100168157,50.93,49.07
2020-09-02 22:15:00,121.92118927772,50.93,49.07
2020-09-02 22:30:00,121.92137687387,50.93,49.07
2020-09-02 22:45:00,121.92156447002,50.93,49.07
2020-09-02 23:00:00,121.921752066171,50.93,49.07
2020-09-02 23:15:00,121.921939662321,50.93,49.07
2020-09-02 23:30:00,121.922127258471,50.93,49.07
2020-09-02 23:45:00,121.922314854621,50.93,49.07
2020-09-03 00:00:00,121.922502450771,50.93,49.07
2020-09-03 00:15:00,121.922690046921,50.93,49.07
2020-09-03 00:30:00,121.922877643072,50.93,49.07
2020-09-03 00:45:00,121.923065239222,50.93,49.07
2020-09-03 01:00:00,121.923252835372,50.93,49.07
2020-09-03 01:15:00,121.923440431522,50.93,49.07
2020-09-03 01:30:00,121.923628027672,50.93,49.07
2020-09-03 01:45:00,121.923815623822,50.93,49.07
2020-09-03 02:00:00,121.924003219973,50.93,49.07
2020-09-03 02:15:00,121.924190816123,50.93,49.07
2020-09-03 02:30:00,121.924378412273,50.93,49.07
2020-09-03 02:45:00,121.924566008423,50.93,49.07
2020-09-03 03:00:00,121.924753604573,50.93,49.07
2020-09-03 03:15:00,121.924941200723,50.93,49.07
2020-09-03 03:30:00,121.925128796874,50.93,49.07
2020-09-03 03:45:00,121.925316393024,50.93,49.07
2020-09-03 04:00:00,121.925503989174,50.93,49.07
2020-09-03 04:15:00,121.925691585324,50.93,49.07
2020-09-03 04:30:00,121.925879181474,50.93,49.07
2020-09-03 04:45:00,121.926066777624,50.93,49.07
2020-09-03 05:00:00,121.926254373775,50.93,49.07
2020-09-03 05:15:00,121.926441969925,50.93,49.07
2020-09-03 05:30:00,121.926629566075,50.93,49.07
2020-09-03 05:45:00,121.926817162225,50.93,49.07
2020-09-03 06:00:00,121.927004758375,50.93,49.07
2020-09-03 06:15:00,121.927192354525,50.93,49.07
2020-09-03 06:30:00,121.927379950676,50.93,49.07
2020-09-03 06:45:00,121.927567546826,50.93,49.07
2020-09-03 07:00:00,121.927755142976,50.93,49.07
2020-09-03 07:15:00,121.923994431801,50.93,49.07
2020-09-03 07:30:00,121.920233720626,50.93,49.07
2020-09-03 07:45:00,121.91647300945,50.93,49.07
2020-09-03 08:00:00,121.912712298275,50.93,49.07
2020-09-03 08:15:00,121.9089515871,50.93,49.07
2020-09-03 08:30:00,121.905190875925,50.93,49.07
2020-09-03 08:45:00,121.90143016475,50.93,49.07
2020-09-03 09:00:00,121.897669453574,50.93,49.07
2020-09-03 09:15:00,121.893908742399,50.93,49.07
2020-09-03 09:30:00,121.890148031224,50.93,49.07
2020-09-03 09:45:00,121.886387320049,50.93,49.07
2020-09-03 10:00:00,121.882626608874,50.93,49.07
2020-09-03 10:15:00,121.878865897698,50.93,49.07
2020-09-03 10:30:00,121.875105186523,50.93,49.07
2020-09-03 10:45:00,121.871344475348,50.93,49.07
2020-09-03 11:00:00,121.867583764173,50.93,49.07
2020-09-03 11:15:00,121.863823052998,50.93,49.07
2020-09-03 11:30:00,121.860062341822,50.93,49.07
2020-09-03 11:45:00,121.856301630647,50.93,49.07
2020-09-03 12:00:00,121.852540919472,50.93,49.07
2020-09-03 12:15:00,121.848780208297,50.93,49.07
2020-09-03 12:30:00,121.845019497122,50.93,49.07
2020-09-03 12:45:00,121.841258785946,50.93,49.07
2020-09-03 13:00:00,121.837498074771,50.93,49.07
2020-09-03 13:15:00,121.833737363596,50.93,49.07
2020-09-03 13:30:00,121.829976652421,50.93,49.07
2020-09-03 13:45:00,121.826215941246,50.93,49.07
2020-09-03 14:00:00,121.82245523007,50.93,49.07
2020-09-03 14:15:00,121.818694518895,50.93,49.07
2020-09-03 14:30:00,121.81493380772,50.93,49.07
2020-09-03 14:45:00,121.811173096545,50.93,49.07
2020-09-03 15:00:00,121.80741238537,50.93,49.07
2020-09-03 15:15:00,121.803651674194,50.93,49.07
2020-09-03 15:30:00,121.799890963019,50.93,49.07
2020-09-03 15:45:00,121.796130251844,50.93,49.07
2020-09-03 16:00:00,121.792369540669,50.93,49.07
2020-09-03 16:15:00,121.788608829494,50.93,49.07
2020-09-03 16:30:00,121.784848118318,50.93,49.07
2020-09-03 16:45:00,121.781087407143,50.93,49.07
2020-09-03 17:00:00,121.777326695968,50.93,49.07
2020-09-03 17:15:00,121.773565984793,50.93,49.07
2020-09-03 17:30:00,121.769805273618,50.93,49.07
2020-09-03 17:45:00,121.766044562443,50.93,49.07
2020-09-03 18:00:00,121.762283851267,50.93,49.07
2020-09-03 18:15:00,121.758523140092,50.93,49.07
2020-09-03 18:30:00,121.754762428917,50.93,49.07
2020-09-03 18:45:00,121.751001717742,50.93,49.07
2020-09-03 19:00:00,121.747241006567,50.93,49.07
2020-09-03 19:15:00,121.743480295391,50.93,49.07
2020-09-03 19:30:00,121.739719584216,50.93,49.07
2020-09-03 19:45:00,121.735958873041,50.93,49.07
2020-09-03 20:00:00,121.732198161866,50.93,49.07
2020-09-03 20:15:00,121.728437450691,50.93,49.07
2020-09-03 20:30:00,121.724676739515,50.93,49.07
2020-09-03 20:45:00,121.72091602834,50.93,49.07
2020-09-03 21:00:00,121.717155317165,50.93,49.07
2020-09-03 21:15:00,121.71339460599,50.93,49.07
2020-09-03 21:30:00,121.709633894815,50.93,49.07
2020-09-03 21:45:00,121.705873183639,50.93,49.07
2020-09-03 22:00:00,121.702112472464,50.93,49.07
2020-09-03 22:15:00,121.698351761289,50.93,49.07
2020-09-03 22:30:00,121.694591050114,50.93,49.07
2020-09-03 22:45:00,121.690830338939,50.93,49.07
2020-09-03 23:00:00,121.687069627763,50.93,49.07
2020-09-03 23:15:00,121.683308916588,50.93,49.07
2020-09-03 23:30:00,121.679548205413,50.93,49.07
2020-09-03 23:45:00,121.675787494238,50.93,49.07
2020-09-04 00:00:00,121.672026783063,50.93,49.07
2020-09-04 00:15:00,121.668266071887,50.93,49.07
2020-09-04 00:30:00,121.664505360712,50.93,49.07
2020-09-04 00:45:00,121.660744649537,50.93,49.07
2020-09-04 01:00:00,121.656983938362,50.93,49.07
2020-09-04 01:15:00,121.653223227187,50.93,49.07
2020-09-04 01:30:00,121.649462516011,50.93,49.07
2020-09-04 01:45:00,121.645701804836,50.93,49.07
2020-09-04 02:00:00,121.641941093661,50.93,49.07
2020-09-04 02:15:00,121.638180382486,50.93,49.07
2020-09-04 02:30:00,121.634419671311,50.93,49.07
2020-09-04 02:45:00,121.630658960135,50.93,49.07
2020-09-04 03:00:00,121.62689824896,50.93,49.07
2020-09-04 03:15:00,121.623137537785,50.93,49.07
2020-09-04 03:30:00,121.61937682661,50.93,49.07
2020-09-04 03:45:00,121.615616115435,50.93,49.07
2020-09-04 04:00:00,121.611855404259,50.93,49.07
2020-09-04 04:15:00,121.608094693084,50.93,49.07
2020-09-04 04:30:00,121.604333981909,50.93,49.07
2020-09-04 04:45:00,121.600573270734,50.93,49.07
2020-09-04 05:00:00,121.596812559559,50.93,49.07
2020-09-04 05:15:00,121.593051848383,50.93,49.07
2020-09-04 05:30:00,121.589291137208,50.93,49.07
2020-09-04 05:45:00,121.585530426033,50.93,49.07
2020-09-04 06:00:00,121.581769714858,50.93,49.07
2020-09-04 06:15:00,121.578009003683,50.93,49.07
2020-09-04 06:30:00,121.574248292507,50.93,49.07
2020-09-04 06:45:00,121.570487581332,50.93,49.07
2020-09-04 07:00:00,121.566726870157,50.93,49.07
2020-09-04 07:15:00,121.562966158982,50.93,49.07
2020-09-04 07:30:00,121.559205447807,50.93,49.07
2020-09-04 07:45:00,121.555444736631,50.93,49.07
2020-09-04 08:00:00,121.551684025456,50.93,49.07
2020-09-04 08:15:00,121.547923314281,50.93,49.07
2020-09-04 08:30:00,121.544162603106,50.93,49.07
2020-09-04 08:45:00,121.540401891931,50.93,49.07
2020-09-04 09:00:00,121.536641180755,50.93,49.07
2020-09-04 09:15:00,121.53288046958,50.93,49.07
2020-09-04 09:30:00,121.529119758405,50.93,49.07
2020-09-04 09:45:00,121.52535904723,50.93,49.07
2020-09-04 10:00:00,121.521598336055,50.93,49.07
2020-09-04 10:15:00,121.51783762488,50.93,49.07
2020-09-04 10:30:00,121.514076913704,50.93,49.07
2020-09-04 10:45:00,121.507255106581,50.93,49.07
2020-09-04 11:00:00,121.500433299457,50.93,49.07
2020-09-04 11:15:00,121.493611492333,50.93,49.07
2020-09-04 11:30:00,121.48678968521,50.93,49.07
2020-09-04 11:45:00,121.479967878086,50.93,49.07
2020-09-04 12:00:00,121.473146070963,50.93,49.07
2020-09-04 12:15:00,121.466324263839,50.93,49.07
2020-09-04 12:30:00,121.459502456715,50.93,49.07
2020-09-04 12:45:00,121.452680649592,50.93,49.07
2020-09-04 13:00:00,121.445858842468,50.93,49.07
2020-09-04 13:15:00,121.439037035344,50.93,49.07
2020-09-04 13:30:00,121.432215228221,50.93,49.07
2020-09-04 13:45:00,121.425393421097,50.93,49.07
2020-09-04 14:00:00,121.418571613974,50.93,49.07
2020-09-04 14:15:00,121.41174980685,50.93,49.07
2020-09-04 14:30:00,121.404927999726,50.93,49.07
2020-09-04 14:45:00,121.398106192603,50.93,49.07
2020-09-04 15:00:00,121.391284385479,50.93,49.07
2020-09-04 15:15:00,121.384462578355,50.93,49.07
2020-09-04 15:30:00,121.377640771232,50.93,49.07
2020-09-04 15:45:00,121.370818964108,50.93,49.07
2020-09-04 16:00:00,121.363997156985,50.93,49.07
2020-09-04 16:15:00,121.357175349861,50.93,49.07
2020-09-04 16:30:00,121.350353542737,50.93,49.07
2020-09-04 16:45:00,121.343531735614,50.93,49.07
2020-09-04 17:00:00,121.33670992849,50.93,49.07
2020-09-04 17:15:00,121.329888121366,50.93,49.07
2020-09-04 17:30:00,121.323066314243,50.93,49.07
2020-09-04 17:45:00,121.316244507119,50.93,49.07
2020-09-04 18:00:00,121.309422699996,50.93,49.07
2020-09-04 18:15:00,121.302600892872,50.93,49.07
2020-09-04 18:30:00,121.295779085748,50.93,49.07
2020-09-04 18:45:00,121.288957278625,50.93,49.07
2020-09-04 19:00:00,121.282135471501,50.93,49.07
2020-09-04 19:15:00,121.275313664377,50.93,49.07
2020-09-04 19:30:00,121.268491857254,50.93,49.07
2020-09-04 19:45:00,121.26167005013,50.93,49.07
2020-09-04 20:00:00,121.254848243007,50.93,49.07
2020-09-04 20:15:00,121.248026435883,50.93,49.07
2020-09-04 20:30:00,121.241204628759,50.93,49.07
2020-09-04 20:45:00,121.234382821636,50.93,49.07
2020-09-04 21:00:00,121.227561014512,50.93,49.07
2020-09-04 21:15:00,121.220739207388,50.93,49.07
2020-09-04 21:30:00,121.213917400265,50.93,49.07
2020-09-04 21:45:00,121.207095593141,50.93,49.07
2020-09-04 22:00:00,121.200273786018,50.93,49.07
2020-09-04 22:15:00,121.193451978894,50.93,49.07
2020-09-04 22:30:00,121.18663017177,50.93,49.07
2020-09-04 22:45:00,121.179808364647,50.93,49.07
2020-09-04 23:00:00,121.172986557523,50.93,49.07
2020-09-04 23:15:00,121.166164750399,50.93,49.07
2020-09-04 23:30:00,121.159342943276,50.93,49.07
2020-09-04 23:45:00,121.152521136152,50.93,49.07
2020-09-05 00:00:00,121.145699329029,50.93,49.07
2020-09-05 00:15:00,121.138877521905,50.93,49.07
2020-09-05 00:30:00,121.132055714781,50.93,49.07
2020-09-05 00:45:00,121.125233907658,50.93,49.07
2020-09-05 01:00:00,121.118412100534,50.93,49.07
2020-09-05 01:15:00,121.11159029341,50.93,49.07
2020-09-05 01:30:00,121.104768486287,50.93,49.07
2020-09-05 01:45:00,121.097946679163,50.93,49.07
2020-09-05 02:00:00,121.09112487204,50.93,49.07
2020-09-05 02:15:00,121.084303064916,50.93,49.07
2020-09-05 02:30:00,121.077481257792,50.93,49.07
2020-09-05 02:45:00,121.070659450669,50.93,49.07
2020-09-05 03:00:00,121.063837643545,50.93,49.07
2020-09-05 03:15:00,121.057015836421,50.93,49.07
2020-09-05 03:30:00,121.050194029298,50.93,49.07
2020-09-05 03:45:00,121.043372222174,50.93,49.07
2020-09-05 04:00:00,121.036550415051,50.93,49.07
2020-09-05 04:15:00,121.029728607927,50.93,49.07
2020-09-05 04:30:00,121.022906800803,50.93,49.07
2020-09-05 04:45:00,121.01608499368,50.93,49.07
2020-09-05 05:00:00,121.009263186556,50.93,49.07
2020-09-05 05:15:00,121.002441379432,50.93,49.07
2020-09-05 05:30:00,120.995619572309,50.93,49.07
2020-09-05 05:45:00,120.988797765185,50.93,49.07
2020-09-05 06:00:00,120.981975958062,50.93,49.07
2020-09-05 06:15:00,120.975154150938,50.93,49.07
2020-09-05 06:30:00,120.968332343814,50.93,49.07
2020-09-05 06:45:00,120.961510536691,50.93,49.07
2020-09-05 07:00:00,120.954688729567,50.93,49.07
2020-09-05 07:15:00,120.947866922443,50.93,49.07
2020-09-05 07:30:00,120.94104511532,50.93,49.07
2020-09-05 07:45:00,120.934223308196,50.93,49.07
2020-09-05 08:00:00,120.927401501073,50.93,49.07
2020-09-05 08:15:00,120.920579693949,50.93,49.07
2020-09-05 08:30:00,120.913757886825,50.93,49.07
2020-09-05 08:45:00,120.906936079702,50.93,49.07
2020-09-05 09:00:00,120.900114272578,50.93,49.07
2020-09-05 09:15:00,120.893292465454,50.93,49.07
2020-09-05 09:30:00,120.886470658331,50.93,49.07
2020-09-05 09:45:00,120.879648851207,50.93,49.07
2020-09-05 10:00:00,120.872827044084,50.93,49.07
2020-09-05 10:15:00,120.86600523696,50.93,49.07
2020-09-05 10:30:00,120.859183429836,50.93,49.07
2020-09-05 10:45:00,120.852361622713,50.93,49.07
2020-09-05 11:00:00,120.845539815589,50.93,49.07
2020-09-05 11:15:00,120.838718008465,50.93,49.07
2020-09-05 11:30:00,120.831896201342,50.93,49.07
2020-09-05 11:45:00,120.825074394218,50.93,49.07
2020-09-05 12:00:00,120.818252587095,50.93,49.07
2020-09-05 12:15:00,120.811430779971,50.93,49.07
2020-09-05 12:30:00,120.804608972847,50.93,49.07
2020-09-05 12:45:00,120.797787165724,50.93,49.07
2020-09-05 13:00:00,120.7909653586,50.93,49.07
2020-09-05 13:15:00,120.784143551476,50.93,49.07
2020-09-05 13:30:00,120.777321744353,50.93,49.07
2020-09-05 13:45:00,120.770499937229,50.93,49.07
2020-09-05 14:00:00,120.763678130106,50.93,49.07
2020-09-05 14:15:00,120.758583715269,50.93,49.07
2020-09-05 14:30:00,120.753489300433,50.93,49.07
2020-09-05 14:45:00,120.748394885597,50.93,49.07
2020-09-05 15:00:00,120.743300470761,50.93,49.07
2020-09-05 15:15:00,120.738206055925,50.93,49.07
2020-09-05 15:30:00,120.733111641088,50.93,49.07
2020-09-05 15:45:00,120.728017226252,50.93,49.07
2020-09-05 16:00:00,120.722922811416,50.93,49.07
2020-09-05 16:15:00,120.71782839658,50.93,49.07
2020-09-05 16:30:00,120.712733981744,50.93,49.07
2020-09-05 16:45:00,120.707639566907,50.93,49.07
2020-09-05 17:00:00,120.702545152071,50.93,49.07
2020-09-05 17:15:00,120.697450737235,50.93,49.07
2020-09-05 17:30:00,120.692356322399,50.93,49.07
2020-09-05 17:45:00,120.687261907563,50.93,49.07
2020-09-05 18:00:00,120.682167492726,50.93,49.07
2020-09-05 18:15:00,120.67707307789,50.93,49.07
2020-09-05 18:30:00,120.671978663054,50.93,49.07
2020-09-05 18:45:00,120.666884248218,50.93,49.07
2020-09-05 19:00:00,120.661789833382,50.93,49.07
2020-09-05 19:15:00,120.656695418545,50.93,49.07
2020-09-05 19:30:00,120.651601003709,50.93,49.07
2020-09-05 19:45:00,120.646506588873,50.93,49.07
2020-09-05 20:00:00,120.641412174037,50.93,49.07
2020-09-05 20:15:00,120.636317759201,50.93,49.07
2020-09-05 20:30:00,120.631223344364,50.93,49.07
2020-09-05 20:45:00,120.626128929528,50.93,49.07
2020-09-05 21:00:00,120.621034514692,50.93,49.07
2020-09-05 21:15:00,120.615940099856,50.93,49.07
2020-09-05 21:30:00,120.61084568502,50.93,49.07
2020-09-05 21:45:00,120.605751270183,50.93,49.07
2020-09-05 22:00:00,120.600656855347,50.93,49.07
2020-09-05 22:15:00,120.595562440511,50.93,49.07
2020-09-05 22:30:00,120.590468025675,50.93,49.07
2020-09-05 22:45:00,120.585373610838,50.93,49.07
2020-09-05 23:00:00,120.580279196002,50.93,49.07
2020-09-05 23:15:00,120.575184781166,50.93,49.07
2020-09-05 23:30:00,120.57009036633,50.93,49.07
2020-09-05 23:45:00,120.564995951494,50.93,49.07
2020-09-06 00:00:00,120.559901536657,50.93,49.07
2020-09-06 00:15:00,120.554807121821,50.93,49.07
2020-09-06 00:30:00,120.549712706985,50.93,49.07
2020-09-06 00:45:00,120.544618292149,50.93,49.07
2020-09-06 01:00:00,120.539523877313,50.93,49.07
2020-09-06 01:15:00,120.534429462476,50.93,49.07
2020-09-06 01:30:00,120.52933504764,50.93,49.07
2020-09-06 01:45:00,120.524240632804,50.93,49.07
2020-09-06 02:00:00,120.519146217968,50.93,49.07
2020-09-06 02:15:00,120.514051803132,50.93,49.07
2020-09-06 02:30:00,120.508957388295,50.93,49.07
2020-09-06 02:45:00,120.503862973459,50.93,49.07
2020-09-06 03:00:00,120.498768558623,50.93,49.07
2020-09-06 03:15:00,120.493674143787,50.93,49.07
2020-09-06 03:30:00,120.488579728951,50.93,49.07
2020-09-06 03:45:00,120.483485314114,50.93,49.07
2020-09-06 04:00:00,120.478390899278,50.93,49.07
2020-09-06 04:15:00,120.473296484442,50.93,49.07
