"datetime","trend","stringency_index","inverse_stringency_index"
2020-09-03 19:00:00,132.17920179028,50.93,49.07
2020-09-03 19:15:00,132.221368087505,50.93,49.07
2020-09-03 19:30:00,132.26353438473,50.93,49.07
2020-09-03 19:45:00,132.305700681954,50.93,49.07
2020-09-03 20:00:00,132.347866979179,50.93,49.07
2020-09-03 20:15:00,132.390033276404,50.93,49.07
2020-09-03 20:30:00,132.432199573629,50.93,49.07
2020-09-03 20:45:00,132.474365870853,50.93,49.07
2020-09-03 21:00:00,132.516532168078,50.93,49.07
2020-09-03 21:15:00,132.558698465303,50.93,49.07
2020-09-03 21:30:00,132.600864762527,50.93,49.07
2020-09-03 21:45:00,132.643031059752,50.93,49.07
2020-09-03 22:00:00,132.685197356977,50.93,49.07
2020-09-03 22:15:00,132.727363654201,50.93,49.07
2020-09-03 22:30:00,132.769529951426,50.93,49.07
2020-09-03 22:45:00,132.811696248651,50.93,49.07
2020-09-03 23:00:00,132.853862545876,50.93,49.07
2020-09-03 23:15:00,132.8960288431,50.93,49.07
2020-09-03 23:30:00,132.938195140325,50.93,49.07
2020-09-03 23:45:00,132.98036143755,50.93,49.07
2020-09-04 00:00:00,133.022527734774,50.93,49.07
2020-09-04 00:15:00,133.064694031999,50.93,49.07
2020-09-04 00:30:00,133.106860329224,50.93,49.07
2020-09-04 00:45:00,133.149026626448,50.93,49.07
2020-09-04 01:00:00,133.191192923673,50.93,49.07
2020-09-04 01:15:00,133.233359220898,50.93,49.07
2020-09-04 01:30:00,133.275525518123,50.93,49.07
2020-09-04 01:45:00,133.317691815347,50.93,49.07
2020-09-04 02:00:00,133.359858112572,50.93,49.07
2020-09-04 02:15:00,133.402024409797,50.93,49.07
2020-09-04 02:30:00,133.444190707021,50.93,49.07
2020-09-04 02:45:00,133.486357004246,50.93,49.07
2020-09-04 03:00:00,133.528523301471,50.93,49.07
2020-09-04 03:15:00,133.570689598695,50.93,49.07
2020-09-04 03:30:00,133.61285589592,50.93,49.07
2020-09-04 03:45:00,133.655022193145,50.93,49.07
2020-09-04 04:00:00,133.69718849037,50.93,49.07
2020-09-04 04:15:00,133.739354787594,50.93,49.07
2020-09-04 04:30:00,133.781521084819,50.93,49.07
2020-09-04 04:45:00,133.823687382044,50.93,49.07
2020-09-04 05:00:00,133.865853679268,50.93,49.07
2020-09-04 05:15:00,133.908019976493,50.93,49.07
2020-09-04 05:30:00,133.950186273718,50.93,49.07
2020-09-04 05:45:00,133.992352570943,50.93,49.07
