,datetime,global_radiation,pressure,precipitation_h,relative_humidity,temperature,cloud_cover,sight,wind_direction,wind_speed
0,2020-08-31 00:00:00,0,101.74,0.0,69,1.48,8,80,350,0.4
1,2020-08-31 00:15:00,0,101.74,0.0,69,1.48,8,80,350,0.4
2,2020-08-31 00:30:00,0,101.74,0.0,69,1.48,8,80,350,0.4
3,2020-08-31 00:45:00,0,101.74,0.0,69,1.48,8,80,350,0.4
4,2020-08-31 01:00:00,0,101.77000000000001,0.0,68,1.45,8,80,350,0.4
5,2020-08-31 01:15:00,0,101.77000000000001,0.0,68,1.45,8,80,350,0.4
6,2020-08-31 01:30:00,0,101.77000000000001,0.0,68,1.45,8,80,350,0.4
7,2020-08-31 01:45:00,0,101.77000000000001,0.0,68,1.45,8,80,350,0.4
8,2020-08-31 02:00:00,0,101.78999999999999,0.0,68,1.3800000000000001,8,80,360,0.3
9,2020-08-31 02:15:00,0,101.78999999999999,0.0,68,1.3800000000000001,8,80,360,0.3
10,2020-08-31 02:30:00,0,101.78999999999999,0.0,68,1.3800000000000001,8,80,360,0.3
11,2020-08-31 02:45:00,0,101.78999999999999,0.0,68,1.3800000000000001,8,80,360,0.3
12,2020-08-31 03:00:00,0,101.81,0.0,69,1.27,7,80,10,0.2
13,2020-08-31 03:15:00,0,101.81,0.0,69,1.27,7,80,10,0.2
14,2020-08-31 03:30:00,0,101.81,0.0,69,1.27,7,80,10,0.2
15,2020-08-31 03:45:00,0,101.81,0.0,69,1.27,7,80,10,0.2
16,2020-08-31 04:00:00,0,101.84,0.0,80,1.1300000000000001,8,75,360,0.1
17,2020-08-31 04:15:00,0,101.84,0.0,80,1.1300000000000001,8,75,360,0.1
18,2020-08-31 04:30:00,0,101.84,0.0,80,1.1300000000000001,8,75,360,0.1
19,2020-08-31 04:45:00,0,101.84,0.0,80,1.1300000000000001,8,75,360,0.1
20,2020-08-31 05:00:00,12,101.87,0.0,81,1.2,7,70,310,0.2
21,2020-08-31 05:15:00,12,101.87,0.0,81,1.2,7,70,310,0.2
22,2020-08-31 05:30:00,12,101.87,0.0,81,1.2,7,70,310,0.2
23,2020-08-31 05:45:00,12,101.87,0.0,81,1.2,7,70,310,0.2
24,2020-08-31 06:00:00,56,101.91,0.0,69,1.58,4,80,360,0.2
25,2020-08-31 06:15:00,56,101.91,0.0,69,1.58,4,80,360,0.2
26,2020-08-31 06:30:00,56,101.91,0.0,69,1.58,4,80,360,0.2
27,2020-08-31 06:45:00,56,101.91,0.0,69,1.58,4,80,360,0.2
28,2020-08-31 07:00:00,102,101.96000000000001,0.0,69,1.53,8,80,350,0.5
29,2020-08-31 07:15:00,102,101.96000000000001,0.0,69,1.53,8,80,350,0.5
30,2020-08-31 07:30:00,102,101.96000000000001,0.0,69,1.53,8,80,350,0.5
31,2020-08-31 07:45:00,102,101.96000000000001,0.0,69,1.53,8,80,350,0.5
32,2020-08-31 08:00:00,152,102.0,0.0,62,1.65,8,83,360,0.6
33,2020-08-31 08:15:00,152,102.0,0.0,62,1.65,8,83,360,0.6
34,2020-08-31 08:30:00,152,102.0,0.0,62,1.65,8,83,360,0.6
35,2020-08-31 08:45:00,152,102.0,0.0,62,1.65,8,83,360,0.6
36,2020-08-31 09:00:00,125,102.01,0.0,62,1.6600000000000001,8,82,340,0.5
37,2020-08-31 09:15:00,125,102.01,0.0,62,1.6600000000000001,8,82,340,0.5
38,2020-08-31 09:30:00,125,102.01,0.0,62,1.6600000000000001,8,82,340,0.5
39,2020-08-31 09:45:00,125,102.01,0.0,62,1.6600000000000001,8,82,340,0.5
40,2020-08-31 10:00:00,193,102.01,0.0,49,1.8399999999999999,8,82,360,0.5
41,2020-08-31 10:15:00,193,102.01,0.0,49,1.8399999999999999,8,82,360,0.5
42,2020-08-31 10:30:00,193,102.01,0.0,49,1.8399999999999999,8,82,360,0.5
43,2020-08-31 10:45:00,193,102.01,0.0,49,1.8399999999999999,8,82,360,0.5
44,2020-08-31 11:00:00,241,102.03999999999999,0.0,56,1.73,8,81,30,0.5
45,2020-08-31 11:15:00,241,102.03999999999999,0.0,56,1.73,8,81,30,0.5
46,2020-08-31 11:30:00,241,102.03999999999999,0.0,56,1.73,8,81,30,0.5
47,2020-08-31 11:45:00,241,102.03999999999999,0.0,56,1.73,8,81,30,0.5
48,2020-08-31 12:00:00,121,102.05,0.0,57,1.7399999999999998,8,83,50,0.4
49,2020-08-31 12:15:00,121,102.05,0.0,57,1.7399999999999998,8,83,50,0.4
50,2020-08-31 12:30:00,121,102.05,0.0,57,1.7399999999999998,8,83,50,0.4
51,2020-08-31 12:45:00,121,102.05,0.0,57,1.7399999999999998,8,83,50,0.4
52,2020-08-31 13:00:00,46,102.03999999999999,0.0,57,1.6800000000000002,8,83,10,0.4
53,2020-08-31 13:15:00,46,102.03999999999999,0.0,57,1.6800000000000002,8,83,10,0.4
54,2020-08-31 13:30:00,46,102.03999999999999,0.0,57,1.6800000000000002,8,83,10,0.4
55,2020-08-31 13:45:00,46,102.03999999999999,0.0,57,1.6800000000000002,8,83,10,0.4
56,2020-08-31 14:00:00,81,102.03,0.0,57,1.72,8,83,20,0.3
57,2020-08-31 14:15:00,81,102.03,0.0,57,1.72,8,83,20,0.3
58,2020-08-31 14:30:00,81,102.03,0.0,57,1.72,8,83,20,0.3
59,2020-08-31 14:45:00,81,102.03,0.0,57,1.72,8,83,20,0.3
60,2020-08-31 15:00:00,101,102.02000000000001,0.0,52,1.7399999999999998,8,83,350,0.3
61,2020-08-31 15:15:00,101,102.02000000000001,0.0,52,1.7399999999999998,8,83,350,0.3
62,2020-08-31 15:30:00,101,102.02000000000001,0.0,52,1.7399999999999998,8,83,350,0.3
63,2020-08-31 15:45:00,101,102.02000000000001,0.0,52,1.7399999999999998,8,83,350,0.3
64,2020-08-31 16:00:00,74,102.01,0.0,53,1.7600000000000002,7,83,350,0.3
65,2020-08-31 16:15:00,74,102.01,0.0,53,1.7600000000000002,7,83,350,0.3
66,2020-08-31 16:30:00,74,102.01,0.0,53,1.7600000000000002,7,83,350,0.3
67,2020-08-31 16:45:00,74,102.01,0.0,53,1.7600000000000002,7,83,350,0.3
68,2020-08-31 17:00:00,44,102.05,0.0,62,1.46,4,83,320,0.4
69,2020-08-31 17:15:00,44,102.05,0.0,62,1.46,4,83,320,0.4
70,2020-08-31 17:30:00,44,102.05,0.0,62,1.46,4,83,320,0.4
71,2020-08-31 17:45:00,44,102.05,0.0,62,1.46,4,83,320,0.4
72,2020-08-31 18:00:00,1,102.08,0.0,74,1.4,8,61,330,0.3
73,2020-08-31 18:15:00,1,102.08,0.0,74,1.4,8,61,330,0.3
74,2020-08-31 18:30:00,1,102.08,0.0,74,1.4,8,61,330,0.3
75,2020-08-31 18:45:00,1,102.08,0.0,74,1.4,8,61,330,0.3
76,2020-08-31 19:00:00,0,102.06,0.0,70,1.45,8,75,10,0.2
77,2020-08-31 19:15:00,0,102.06,0.0,70,1.45,8,75,10,0.2
78,2020-08-31 19:30:00,0,102.06,0.0,70,1.45,8,75,10,0.2
79,2020-08-31 19:45:00,0,102.06,0.0,70,1.45,8,75,10,0.2
80,2020-08-31 20:00:00,0,102.09,0.0,76,1.3199999999999998,1,75,360,0.2
81,2020-08-31 20:15:00,0,102.09,0.0,76,1.3199999999999998,1,75,360,0.2
82,2020-08-31 20:30:00,0,102.09,0.0,76,1.3199999999999998,1,75,360,0.2
83,2020-08-31 20:45:00,0,102.09,0.0,76,1.3199999999999998,1,75,360,0.2
84,2020-08-31 21:00:00,0,102.09,0.0,86,1.17,1,70,0,0.1
85,2020-08-31 21:15:00,0,102.09,0.0,86,1.17,1,70,0,0.1
86,2020-08-31 21:30:00,0,102.09,0.0,86,1.17,1,70,0,0.1
87,2020-08-31 21:45:00,0,102.09,0.0,86,1.17,1,70,0,0.1
88,2020-08-31 22:00:00,0,102.09,0.0,88,1.1099999999999999,8,70,300,0.0
89,2020-08-31 22:15:00,0,102.09,0.0,88,1.1099999999999999,8,70,300,0.0
90,2020-08-31 22:30:00,0,102.09,0.0,88,1.1099999999999999,8,70,300,0.0
91,2020-08-31 22:45:00,0,102.09,0.0,88,1.1099999999999999,8,70,300,0.0
92,2020-08-31 23:00:00,0,102.08,0.0,84,1.27,8,70,0,0.1
93,2020-08-31 23:15:00,0,102.08,0.0,84,1.27,8,70,0,0.1
94,2020-08-31 23:30:00,0,102.08,0.0,84,1.27,8,70,0,0.1
95,2020-08-31 23:45:00,0,102.08,0.0,84,1.27,8,70,0,0.1
96,2020-09-01 00:00:00,0,102.09,0.0,85,1.3,8,70,310,0.2
97,2020-09-01 00:15:00,0,102.09,0.0,85,1.3,8,70,310,0.2
98,2020-09-01 00:30:00,0,102.09,0.0,85,1.3,8,70,310,0.2
99,2020-09-01 00:45:00,0,102.09,0.0,85,1.3,8,70,310,0.2
100,2020-09-01 01:00:00,0,102.07000000000001,0.0,78,1.29,8,75,300,0.4
101,2020-09-01 01:15:00,0,102.07000000000001,0.0,78,1.29,8,75,300,0.4
102,2020-09-01 01:30:00,0,102.07000000000001,0.0,78,1.29,8,75,300,0.4
103,2020-09-01 01:45:00,0,102.07000000000001,0.0,78,1.29,8,75,300,0.4
104,2020-09-01 02:00:00,0,102.05,0.0,80,1.26,8,75,320,0.2
105,2020-09-01 02:15:00,0,102.05,0.0,80,1.26,8,75,320,0.2
106,2020-09-01 02:30:00,0,102.05,0.0,80,1.26,8,75,320,0.2
107,2020-09-01 02:45:00,0,102.05,0.0,80,1.26,8,75,320,0.2
108,2020-09-01 03:00:00,0,102.03,0.0,88,1.19,8,70,40,0.1
109,2020-09-01 03:15:00,0,102.03,0.0,88,1.19,8,70,40,0.1
110,2020-09-01 03:30:00,0,102.03,0.0,88,1.19,8,70,40,0.1
111,2020-09-01 03:45:00,0,102.03,0.0,88,1.19,8,70,40,0.1
112,2020-09-01 04:00:00,0,102.01,0.0,86,1.23,8,70,110,0.1
113,2020-09-01 04:15:00,0,102.01,0.0,86,1.23,8,70,110,0.1
114,2020-09-01 04:30:00,0,102.01,0.0,86,1.23,8,70,110,0.1
115,2020-09-01 04:45:00,0,102.01,0.0,86,1.23,8,70,110,0.1
116,2020-09-01 05:00:00,18,102.03999999999999,0.0,85,1.31,0,70,340,0.1
117,2020-09-01 05:15:00,18,102.03999999999999,0.0,85,1.31,0,70,340,0.1
118,2020-09-01 05:30:00,18,102.03999999999999,0.0,85,1.31,0,70,340,0.1
119,2020-09-01 05:45:00,18,102.03999999999999,0.0,85,1.31,0,70,340,0.1
120,2020-09-01 06:00:00,68,102.09,0.0,62,1.64,2,83,40,0.1
121,2020-09-01 06:15:00,68,102.09,0.0,62,1.64,2,83,40,0.1
122,2020-09-01 06:30:00,68,102.09,0.0,62,1.64,2,83,40,0.1
123,2020-09-01 06:45:00,68,102.09,0.0,62,1.64,2,83,40,0.1
124,2020-09-01 07:00:00,124,102.07000000000001,0.0,59,1.7,1,82,360,0.1
125,2020-09-01 07:15:00,124,102.07000000000001,0.0,59,1.7,1,82,360,0.1
126,2020-09-01 07:30:00,124,102.07000000000001,0.0,59,1.7,1,82,360,0.1
127,2020-09-01 07:45:00,124,102.07000000000001,0.0,59,1.7,1,82,360,0.1
128,2020-09-01 08:00:00,160,102.06,0.0,55,1.69,8,81,360,0.2
129,2020-09-01 08:15:00,160,102.06,0.0,55,1.69,8,81,360,0.2
130,2020-09-01 08:30:00,160,102.06,0.0,55,1.69,8,81,360,0.2
131,2020-09-01 08:45:00,160,102.06,0.0,55,1.69,8,81,360,0.2
132,2020-09-01 09:00:00,60,102.05,0.0,63,1.61,8,83,360,0.2
133,2020-09-01 09:15:00,60,102.05,0.0,63,1.61,8,83,360,0.2
134,2020-09-01 09:30:00,60,102.05,0.0,63,1.61,8,83,360,0.2
135,2020-09-01 09:45:00,60,102.05,0.0,63,1.61,8,83,360,0.2
136,2020-09-01 10:00:00,31,102.03999999999999,0.0,67,1.59,8,80,350,0.4
137,2020-09-01 10:15:00,31,102.03999999999999,0.0,67,1.59,8,80,350,0.4
138,2020-09-01 10:30:00,31,102.03999999999999,0.0,67,1.59,8,80,350,0.4
139,2020-09-01 10:45:00,31,102.03999999999999,0.0,67,1.59,8,80,350,0.4
140,2020-09-01 11:00:00,44,102.03,0.0,72,1.55,8,75,50,0.2
141,2020-09-01 11:15:00,44,102.03,0.0,72,1.55,8,75,50,0.2
142,2020-09-01 11:30:00,44,102.03,0.0,72,1.55,8,75,50,0.2
143,2020-09-01 11:45:00,44,102.03,0.0,72,1.55,8,75,50,0.2
144,2020-09-01 12:00:00,38,102.03,0.0,71,1.5699999999999998,8,75,100,0.3
145,2020-09-01 12:15:00,38,102.03,0.0,71,1.5699999999999998,8,75,100,0.3
146,2020-09-01 12:30:00,38,102.03,0.0,71,1.5699999999999998,8,75,100,0.3
147,2020-09-01 12:45:00,38,102.03,0.0,71,1.5699999999999998,8,75,100,0.3
148,2020-09-01 13:00:00,46,102.0,0.0,65,1.65,8,80,350,0.1
149,2020-09-01 13:15:00,46,102.0,0.0,65,1.65,8,80,350,0.1
150,2020-09-01 13:30:00,46,102.0,0.0,65,1.65,8,80,350,0.1
151,2020-09-01 13:45:00,46,102.0,0.0,65,1.65,8,80,350,0.1
152,2020-09-01 14:00:00,68,101.97,0.0,68,1.6199999999999999,8,80,330,0.3
153,2020-09-01 14:15:00,68,101.97,0.0,68,1.6199999999999999,8,80,330,0.3
154,2020-09-01 14:30:00,68,101.97,0.0,68,1.6199999999999999,8,80,330,0.3
155,2020-09-01 14:45:00,68,101.97,0.0,68,1.6199999999999999,8,80,330,0.3
156,2020-09-01 15:00:00,70,101.94,0.0,65,1.6600000000000001,8,80,340,0.2
157,2020-09-01 15:15:00,70,101.94,0.0,65,1.6600000000000001,8,80,340,0.2
158,2020-09-01 15:30:00,70,101.94,0.0,65,1.6600000000000001,8,80,340,0.2
159,2020-09-01 15:45:00,70,101.94,0.0,65,1.6600000000000001,8,80,340,0.2
160,2020-09-01 16:00:00,49,101.92,0.0,67,1.58,8,80,340,0.2
161,2020-09-01 16:15:00,49,101.92,0.0,67,1.58,8,80,340,0.2
162,2020-09-01 16:30:00,49,101.92,0.0,67,1.58,8,80,340,0.2
163,2020-09-01 16:45:00,49,101.92,0.0,67,1.58,8,80,340,0.2
164,2020-09-01 17:00:00,18,101.92999999999999,0.0,76,1.41,1,75,340,0.2
165,2020-09-01 17:15:00,18,101.92999999999999,0.0,76,1.41,1,75,340,0.2
166,2020-09-01 17:30:00,18,101.92999999999999,0.0,76,1.41,1,75,340,0.2
167,2020-09-01 17:45:00,18,101.92999999999999,0.0,76,1.41,1,75,340,0.2
168,2020-09-01 18:00:00,1,101.95,0.0,79,1.3699999999999999,0,75,360,0.1
169,2020-09-01 18:15:00,1,101.95,0.0,79,1.3699999999999999,0,75,360,0.1
170,2020-09-01 18:30:00,1,101.95,0.0,79,1.3699999999999999,0,75,360,0.1
171,2020-09-01 18:45:00,1,101.95,0.0,79,1.3699999999999999,0,75,360,0.1
172,2020-09-01 19:00:00,0,101.97,0.0,84,1.25,0,70,330,0.1
173,2020-09-01 19:15:00,0,101.97,0.0,84,1.25,0,70,330,0.1
174,2020-09-01 19:30:00,0,101.97,0.0,84,1.25,0,70,330,0.1
175,2020-09-01 19:45:00,0,101.97,0.0,84,1.25,0,70,330,0.1
176,2020-09-01 20:00:00,0,101.97,0.0,95,1.0699999999999998,0,65,340,0.1
177,2020-09-01 20:15:00,0,101.97,0.0,95,1.0699999999999998,0,65,340,0.1
178,2020-09-01 20:30:00,0,101.97,0.0,95,1.0699999999999998,0,65,340,0.1
179,2020-09-01 20:45:00,0,101.97,0.0,95,1.0699999999999998,0,65,340,0.1
180,2020-09-01 21:00:00,0,101.97,0.0,96,1.05,0,65,0,0.1
181,2020-09-01 21:15:00,0,101.97,0.0,96,1.05,0,65,0,0.1
182,2020-09-01 21:30:00,0,101.97,0.0,96,1.05,0,65,0,0.1
183,2020-09-01 21:45:00,0,101.97,0.0,96,1.05,0,65,0,0.1
184,2020-09-01 22:00:00,0,101.97,0.0,96,0.99,0,64,320,0.1
185,2020-09-01 22:15:00,0,101.97,0.0,96,0.99,0,64,320,0.1
186,2020-09-01 22:30:00,0,101.97,0.0,96,0.99,0,64,320,0.1
187,2020-09-01 22:45:00,0,101.97,0.0,96,0.99,0,64,320,0.1
188,2020-09-01 23:00:00,0,101.96000000000001,0.0,98,0.9400000000000001,2,19,0,0.1
189,2020-09-01 23:15:00,0,101.96000000000001,0.0,98,0.9400000000000001,2,19,0,0.1
190,2020-09-01 23:30:00,0,101.96000000000001,0.0,98,0.9400000000000001,2,19,0,0.1
191,2020-09-01 23:45:00,0,101.96000000000001,0.0,98,0.9400000000000001,2,19,0,0.1
192,2020-09-02 00:00:00,0,101.94,0.0,98,0.95,0,6,300,0.1
193,2020-09-02 00:15:00,0,101.94,0.0,98,0.95,0,6,300,0.1
194,2020-09-02 00:30:00,0,101.94,0.0,98,0.95,0,6,300,0.1
195,2020-09-02 00:45:00,0,101.94,0.0,98,0.95,0,6,300,0.1
196,2020-09-02 01:00:00,0,101.91,0.0,98,0.93,0,7,990,0.1
197,2020-09-02 01:15:00,0,101.91,0.0,98,0.93,0,7,990,0.1
198,2020-09-02 01:30:00,0,101.91,0.0,98,0.93,0,7,990,0.1
199,2020-09-02 01:45:00,0,101.91,0.0,98,0.93,0,7,990,0.1
200,2020-09-02 02:00:00,0,101.89,0.0,97,0.9400000000000001,0,57,300,0.1
201,2020-09-02 02:15:00,0,101.89,0.0,97,0.9400000000000001,0,57,300,0.1
202,2020-09-02 02:30:00,0,101.89,0.0,97,0.9400000000000001,0,57,300,0.1
203,2020-09-02 02:45:00,0,101.89,0.0,97,0.9400000000000001,0,57,300,0.1
204,2020-09-02 03:00:00,0,101.88,0.0,96,0.9,0,10,290,0.1
205,2020-09-02 03:15:00,0,101.88,0.0,96,0.9,0,10,290,0.1
206,2020-09-02 03:30:00,0,101.88,0.0,96,0.9,0,10,290,0.1
207,2020-09-02 03:45:00,0,101.88,0.0,96,0.9,0,10,290,0.1
208,2020-09-02 04:00:00,0,101.88,0.0,97,0.9099999999999999,0,65,300,0.1
209,2020-09-02 04:15:00,0,101.88,0.0,97,0.9099999999999999,0,65,300,0.1
210,2020-09-02 04:30:00,0,101.88,0.0,97,0.9099999999999999,0,65,300,0.1
211,2020-09-02 04:45:00,0,101.88,0.0,97,0.9099999999999999,0,65,300,0.1
212,2020-09-02 05:00:00,17,101.91,0.0,96,1.01,0,65,0,0.1
213,2020-09-02 05:15:00,17,101.91,0.0,96,1.01,0,65,0,0.1
214,2020-09-02 05:30:00,17,101.91,0.0,96,1.01,0,65,0,0.1
215,2020-09-02 05:45:00,17,101.91,0.0,96,1.01,0,65,0,0.1
216,2020-09-02 06:00:00,65,101.94,0.0,78,1.3699999999999999,0,67,350,0.1
217,2020-09-02 06:15:00,65,101.94,0.0,78,1.3699999999999999,0,67,350,0.1
218,2020-09-02 06:30:00,65,101.94,0.0,78,1.3699999999999999,0,67,350,0.1
219,2020-09-02 06:45:00,65,101.94,0.0,78,1.3699999999999999,0,67,350,0.1
220,2020-09-02 07:00:00,116,101.96000000000001,0.0,62,1.73,0,80,990,0.1
221,2020-09-02 07:15:00,116,101.96000000000001,0.0,62,1.73,0,80,990,0.1
222,2020-09-02 07:30:00,116,101.96000000000001,0.0,62,1.73,0,80,990,0.1
223,2020-09-02 07:45:00,116,101.96000000000001,0.0,62,1.73,0,80,990,0.1
224,2020-09-02 08:00:00,167,101.97999999999999,0.0,58,1.83,0,81,990,0.1
225,2020-09-02 08:15:00,167,101.97999999999999,0.0,58,1.83,0,81,990,0.1
226,2020-09-02 08:30:00,167,101.97999999999999,0.0,58,1.83,0,81,990,0.1
227,2020-09-02 08:45:00,167,101.97999999999999,0.0,58,1.83,0,81,990,0.1
228,2020-09-02 09:00:00,212,101.94,0.0,52,1.98,0,82,990,0.2
229,2020-09-02 09:15:00,212,101.94,0.0,52,1.98,0,82,990,0.2
230,2020-09-02 09:30:00,212,101.94,0.0,52,1.98,0,82,990,0.2
231,2020-09-02 09:45:00,212,101.94,0.0,52,1.98,0,82,990,0.2
232,2020-09-02 10:00:00,175,101.92,0.0,54,1.97,3,83,990,0.1
233,2020-09-02 10:15:00,175,101.92,0.0,54,1.97,3,83,990,0.1
234,2020-09-02 10:30:00,175,101.92,0.0,54,1.97,3,83,990,0.1
235,2020-09-02 10:45:00,175,101.92,0.0,54,1.97,3,83,990,0.1
236,2020-09-02 11:00:00,205,101.88,0.0,50,2.04,1,81,990,0.1
237,2020-09-02 11:15:00,205,101.88,0.0,50,2.04,1,81,990,0.1
238,2020-09-02 11:30:00,205,101.88,0.0,50,2.04,1,81,990,0.1
239,2020-09-02 11:45:00,205,101.88,0.0,50,2.04,1,81,990,0.1
240,2020-09-02 12:00:00,190,101.87,0.0,54,1.97,8,83,130,0.2
241,2020-09-02 12:15:00,190,101.87,0.0,54,1.97,8,83,130,0.2
242,2020-09-02 12:30:00,190,101.87,0.0,54,1.97,8,83,130,0.2
243,2020-09-02 12:45:00,190,101.87,0.0,54,1.97,8,83,130,0.2
244,2020-09-02 13:00:00,121,101.85,0.0,60,1.92,8,82,270,0.2
245,2020-09-02 13:15:00,121,101.85,0.0,60,1.92,8,82,270,0.2
246,2020-09-02 13:30:00,121,101.85,0.0,60,1.92,8,82,270,0.2
247,2020-09-02 13:45:00,121,101.85,0.0,60,1.92,8,82,270,0.2
248,2020-09-02 14:00:00,122,101.85,0.0,56,2.05,8,81,260,0.4
249,2020-09-02 14:15:00,122,101.85,0.0,56,2.05,8,81,260,0.4
250,2020-09-02 14:30:00,122,101.85,0.0,56,2.05,8,81,260,0.4
251,2020-09-02 14:45:00,122,101.85,0.0,56,2.05,8,81,260,0.4
252,2020-09-02 15:00:00,142,101.87,0.0,61,1.8699999999999999,0,83,290,0.5
253,2020-09-02 15:15:00,142,101.87,0.0,61,1.8699999999999999,0,83,290,0.5
254,2020-09-02 15:30:00,142,101.87,0.0,61,1.8699999999999999,0,83,290,0.5
255,2020-09-02 15:45:00,142,101.87,0.0,61,1.8699999999999999,0,83,290,0.5
256,2020-09-02 16:00:00,83,101.89,0.0,63,1.8199999999999998,0,83,310,0.4
257,2020-09-02 16:15:00,83,101.89,0.0,63,1.8199999999999998,0,83,310,0.4
258,2020-09-02 16:30:00,83,101.89,0.0,63,1.8199999999999998,0,83,310,0.4
259,2020-09-02 16:45:00,83,101.89,0.0,63,1.8199999999999998,0,83,310,0.4
260,2020-09-02 17:00:00,28,101.9,0.0,71,1.5699999999999998,6,75,290,0.3
261,2020-09-02 17:15:00,28,101.9,0.0,71,1.5699999999999998,6,75,290,0.3
262,2020-09-02 17:30:00,28,101.9,0.0,71,1.5699999999999998,6,75,290,0.3
263,2020-09-02 17:45:00,28,101.9,0.0,71,1.5699999999999998,6,75,290,0.3
264,2020-09-02 18:00:00,1,101.92999999999999,0.0,74,1.5,8,75,270,0.2
265,2020-09-02 18:15:00,1,101.92999999999999,0.0,74,1.5,8,75,270,0.2
266,2020-09-02 18:30:00,1,101.92999999999999,0.0,74,1.5,8,75,270,0.2
267,2020-09-02 18:45:00,1,101.92999999999999,0.0,74,1.5,8,75,270,0.2
268,2020-09-02 19:00:00,0,101.96000000000001,0.0,80,1.42,7,75,140,0.1
269,2020-09-02 19:15:00,0,101.96000000000001,0.0,80,1.42,7,75,140,0.1
270,2020-09-02 19:30:00,0,101.96000000000001,0.0,80,1.42,7,75,140,0.1
271,2020-09-02 19:45:00,0,101.96000000000001,0.0,80,1.42,7,75,140,0.1
272,2020-09-02 20:00:00,0,101.92,0.0,86,1.26,8,70,150,0.1
273,2020-09-02 20:15:00,0,101.92,0.0,86,1.26,8,70,150,0.1
274,2020-09-02 20:30:00,0,101.92,0.0,86,1.26,8,70,150,0.1
275,2020-09-02 20:45:00,0,101.92,0.0,86,1.26,8,70,150,0.1
276,2020-09-02 21:00:00,0,101.9,0.0,86,1.21,8,70,190,0.2
277,2020-09-02 21:15:00,0,101.9,0.0,86,1.21,8,70,190,0.2
278,2020-09-02 21:30:00,0,101.9,0.0,86,1.21,8,70,190,0.2
279,2020-09-02 21:45:00,0,101.9,0.0,86,1.21,8,70,190,0.2
280,2020-09-02 22:00:00,0,101.89,0.0,87,1.24,8,70,170,0.2
281,2020-09-02 22:15:00,0,101.89,0.0,87,1.24,8,70,170,0.2
282,2020-09-02 22:30:00,0,101.89,0.0,87,1.24,8,70,170,0.2
283,2020-09-02 22:45:00,0,101.89,0.0,87,1.24,8,70,170,0.2
284,2020-09-02 23:00:00,0,101.84,0.0,89,1.29,8,64,170,0.2
285,2020-09-02 23:15:00,0,101.84,0.0,89,1.29,8,64,170,0.2
286,2020-09-02 23:30:00,0,101.84,0.0,89,1.29,8,64,170,0.2
287,2020-09-02 23:45:00,0,101.84,0.0,89,1.29,8,64,170,0.2
288,2020-09-03 00:00:00,0,101.81,0.0,88,1.3199999999999998,8,63,170,0.3
289,2020-09-03 00:15:00,0,101.81,0.0,88,1.3199999999999998,8,63,170,0.3
290,2020-09-03 00:30:00,0,101.81,0.0,88,1.3199999999999998,8,63,170,0.3
291,2020-09-03 00:45:00,0,101.81,0.0,88,1.3199999999999998,8,63,170,0.3
292,2020-09-03 01:00:00,0,101.77000000000001,0.0,81,1.41,8,70,190,0.3
293,2020-09-03 01:15:00,0,101.77000000000001,0.0,81,1.41,8,70,190,0.3
294,2020-09-03 01:30:00,0,101.77000000000001,0.0,81,1.41,8,70,190,0.3
295,2020-09-03 01:45:00,0,101.77000000000001,0.0,81,1.41,8,70,190,0.3
296,2020-09-03 02:00:00,0,101.71000000000001,0.0,78,1.48,8,69,210,0.5
297,2020-09-03 02:15:00,0,101.71000000000001,0.0,78,1.48,8,69,210,0.5
298,2020-09-03 02:30:00,0,101.71000000000001,0.0,78,1.48,8,69,210,0.5
299,2020-09-03 02:45:00,0,101.71000000000001,0.0,78,1.48,8,69,210,0.5
300,2020-09-03 03:00:00,0,101.64,0.0,82,1.46,8,63,180,0.5
301,2020-09-03 03:15:00,0,101.64,0.0,82,1.46,8,63,180,0.5
302,2020-09-03 03:30:00,0,101.64,0.0,82,1.46,8,63,180,0.5
303,2020-09-03 03:45:00,0,101.64,0.0,82,1.46,8,63,180,0.5
304,2020-09-03 04:00:00,0,101.66,0.06999999999999999,88,1.3900000000000001,8,57,170,0.4
305,2020-09-03 04:15:00,0,101.66,0.06999999999999999,88,1.3900000000000001,8,57,170,0.4
306,2020-09-03 04:30:00,0,101.66,0.06999999999999999,88,1.3900000000000001,8,57,170,0.4
307,2020-09-03 04:45:00,0,101.66,0.06999999999999999,88,1.3900000000000001,8,57,170,0.4
308,2020-09-03 05:00:00,2,101.66,0.08,90,1.3800000000000001,8,56,180,0.5
309,2020-09-03 05:15:00,2,101.66,0.08,90,1.3800000000000001,8,56,180,0.5
310,2020-09-03 05:30:00,2,101.66,0.08,90,1.3800000000000001,8,56,180,0.5
311,2020-09-03 05:45:00,2,101.66,0.08,90,1.3800000000000001,8,56,180,0.5
312,2020-09-03 06:00:00,7,101.64,0.3,92,1.35,8,50,180,0.5
313,2020-09-03 06:15:00,7,101.64,0.3,92,1.35,8,50,180,0.5
314,2020-09-03 06:30:00,7,101.64,0.3,92,1.35,8,50,180,0.5
315,2020-09-03 06:45:00,7,101.64,0.3,92,1.35,8,50,180,0.5
316,2020-09-03 07:00:00,12,101.61,0.16,92,1.33,8,58,170,0.6
317,2020-09-03 07:15:00,12,101.61,0.16,92,1.33,8,58,170,0.6
318,2020-09-03 07:30:00,12,101.61,0.16,92,1.33,8,58,170,0.6
319,2020-09-03 07:45:00,12,101.61,0.16,92,1.33,8,58,170,0.6
