datetime,prediction
2021-12-11 14:15:00,295.03705
2021-12-11 14:30:00,301.67032
2021-12-11 14:45:00,311.22772
2021-12-11 15:00:00,312.28745
2021-12-11 15:15:00,318.4474
2021-12-11 15:30:00,328.8782
2021-12-11 15:45:00,342.37143
2021-12-11 16:00:00,355.02316
2021-12-11 16:15:00,376.46375
2021-12-11 16:30:00,414.8396
2021-12-11 16:45:00,433.65778
2021-12-11 17:00:00,469.07935
2021-12-11 17:15:00,486.09863
2021-12-11 17:30:00,441.18478
2021-12-11 17:45:00,382.7694
2021-12-11 18:00:00,349.77905
2021-12-11 18:15:00,326.09845
2021-12-11 18:30:00,260.44766
2021-12-11 18:45:00,227.05597
2021-12-11 19:00:00,213.12627
2021-12-11 19:15:00,203.33884
2021-12-11 19:30:00,184.58673
2021-12-11 19:45:00,172.87308
2021-12-11 20:00:00,164.38443
2021-12-11 20:15:00,134.00864
2021-12-11 20:30:00,96.99416
2021-12-11 20:45:00,88.802574
2021-12-11 21:00:00,86.129776
2021-12-11 21:15:00,82.35761
2021-12-11 21:30:00,76.803
2021-12-11 21:45:00,69.976494
2021-12-11 22:00:00,63.280025
2021-12-11 22:15:00,58.909126
2021-12-11 22:30:00,53.15345
2021-12-11 22:45:00,52.68545
2021-12-11 23:00:00,47.98714
2021-12-11 23:15:00,48.52697
2021-12-11 23:30:00,44.399117
2021-12-11 23:45:00,44.678974
2021-12-12 00:00:00,40.477684
2021-12-12 00:15:00,36.65187
2021-12-12 00:30:00,34.457794
2021-12-12 00:45:00,33.51052
2021-12-12 01:00:00,33.07891
2021-12-12 01:15:00,32.60238
2021-12-12 01:30:00,29.72116
2021-12-12 01:45:00,28.213783
2021-12-12 02:00:00,27.120544
2021-12-12 02:15:00,26.312874
2021-12-12 02:30:00,25.539597
2021-12-12 02:45:00,24.60019
2021-12-12 03:00:00,23.410881
2021-12-12 03:15:00,22.396393
2021-12-12 03:30:00,21.484604
2021-12-12 03:45:00,20.718613
2021-12-12 04:00:00,20.227272
2021-12-12 04:15:00,19.951431
2021-12-12 04:30:00,19.597572
2021-12-12 04:45:00,19.371422
2021-12-12 05:00:00,19.098038
2021-12-12 05:15:00,18.861969
2021-12-12 05:30:00,19.213219
2021-12-12 05:45:00,19.199844
2021-12-12 06:00:00,19.433624
2021-12-12 06:15:00,19.904297
2021-12-12 06:30:00,21.634308
2021-12-12 06:45:00,22.400696
2021-12-12 07:00:00,23.21782
2021-12-12 07:15:00,24.277634
2021-12-12 07:30:00,24.592514
2021-12-12 07:45:00,26.608719
2021-12-12 08:00:00,25.634567
2021-12-12 08:15:00,27.899918
2021-12-12 08:30:00,26.027176
2021-12-12 08:45:00,28.911667
2021-12-12 09:00:00,28.012894
